NumeroContrato,HasDifferences,ValorAquisicao_Internal,ValorAquisicao_Fund,ValorAquisicao_Difference,ValorAquisicao_Diff_Percent
46672feb-e24e-4617-a20d-43b7de9b830d,True,42363.12999999999,42363.2,-0.07000000000698492,0.0001652377535384129
46741064-f482-4fa4-9ec3-a2952ba125b2,True,1039.28,1043.73,-4.4500000000000455,0.42635547507497584
46b3e360-4a7c-4809-8a46-5d38131e0cad,True,5065.0,5087.1,-22.100000000000364,0.4344321912288015
47352ea0-922f-4b74-961d-88c7cda5cd78,True,366969.70999999996,366969.77,-0.060000000055879354,1.635012062597945e-05
4755fa34-b02c-4320-adb1-c2b1c8cbd984,True,1193907.689999999,1193907.78,-0.0900000010151416,7.53827075447499e-06
47a50e6b-8872-4393-9a89-57860c948238,True,240.31,240.0,0.3100000000000023,0.12916666666666762
4813ba44-380e-4fee-8f67-f5b6264247ef,True,96643.92,96643.86,0.059999999997671694,6.208361296586425e-05
48710cb0-5f74-4d1d-ac23-7d66d6cde060,True,16251.82,16201.25,50.56999999999971,0.31213640922768127
48e77291-3e34-416b-acda-8c04f2b136af,True,81174.89,81174.84,0.05000000000291038,6.159544016706455e-05
4974cb8f-472e-4db6-901c-dc9d49d18032,True,2563.47,2560.56,2.9099999999998545,0.1136470147155253
4a1124d5-7588-4a39-adf8-262ec697aea6,True,2371.93,2376.57,-4.640000000000327,0.1952393575615415
4a17e62a-e71d-4a6a-8f06-9a60b0cba82e,True,4577.83,4586.8,-8.970000000000255,0.19556117554722802
4a52b79e-4a88-410f-a1e1-b0669f436f11,True,40708.5,40708.56,-0.059999999997671694,0.00014738914861560246
4aa0787b-8d21-49cb-962c-41d956fb33ba,True,3964.12,3974.7,-10.579999999999927,0.2661836113417347
4adad8aa-1fe6-4230-8d0f-43b35c0b6919,True,1863.18,1865.39,-2.2100000000000364,0.11847388481765402
4b1c460b-665f-4a4d-a067-42ca6db3f540,True,993.94,990.43,3.5100000000001046,0.3543915269125637
4b662ebb-018f-4094-8ebd-4d78980a167b,True,31631.420000000006,31631.36,0.06000000000494765,0.0001896851732108504
4bb57079-a3da-4eae-ad11-95126e6d00f9,True,100.61,334.71,-234.09999999999997,69.94114307908337
4c1b10db-1e39-4493-813c-c1716076f1fa,True,66247.84,66247.77,0.069999999992433,0.00010566393403496147
4c894293-0a4e-4a73-b877-f07567326a1d,True,67099.47,67099.42,0.05000000000291038,7.451629239553842e-05
4dd92cd3-3eca-4126-ad85-7cb1916472ee,True,101475.58000000005,101475.52,0.06000000004132744,5.9127561052485807e-05
4dea0f58-3a06-46f4-a8f0-92be400b1865,True,65143.52999999999,65143.47,0.059999999990395736,9.210439663468301e-05
4e0b6d9b-1561-41de-bc8f-6f69381b47f5,True,1469.77,1467.88,1.8899999999998727,0.1287571191105453
4e1991ed-d900-40d8-bc1c-395af0297462,True,1444.57,1451.21,-6.6400000000001,0.45754921754950006
4e394d52-e2ab-4372-b0c6-81bb46e35968,True,7334.64,7370.31,-35.67000000000007,0.4839687882870608
4e441803-9157-4856-a30f-1fd0e95fd05c,True,934.74,933.75,0.9900000000000091,0.10602409638554315
4ec2a375-a223-4017-b7b9-807b6866d63d,True,443.09,442.52,0.5699999999999932,0.12880773750338814
4ecbc55f-dc07-4286-9564-3fa0ee3d6839,True,98144.15999999999,98144.1,0.05999999998311978,6.11345969682536e-05
4efb9fd9-1691-4679-ba1a-9ab86522131f,True,172.51,172.15,0.3599999999999852,0.20911995352889062
4f1c3ac0-7405-4d31-85c9-2ad52a6b89dd,True,520.87,518.59,2.2799999999999727,0.43965367631461705
4f2eb070-0a71-4223-9d4f-7e1ba445378c,True,71637.05000000002,71637.0,0.0500000000174623,6.979633432089884e-05
4f67abe3-baaa-44dc-8d4e-e9b7b2c45c1a,True,149495.44,149495.37,0.07000000000698492,4.6824192620135944e-05
4fa6e138-4253-4aec-a580-89010de9bfeb,True,230.32,230.42,-0.09999999999999432,0.04339901050255808
50854d8f-e4d0-4f1d-8e59-46608590efdc,True,175329.9899999998,175330.05,-0.06000000020139851,3.4221173268015675e-05
508a1be4-5b37-4928-bfc5-3dc98b0f45f8,True,9842.59,9842.74,-0.1499999999996362,0.001523965887543877
5103ac15-09bc-423e-b8f5-2cddc25816cb,True,30883.09,30883.15,-0.06000000000130967,0.0001942806999976028
51071fba-c698-4c55-a560-1623e4c64354,True,41382.58000000001,41382.53,0.05000000001018634,0.00012082393224915524
52022410-e343-43fc-aa20-c356caa575aa,True,37422.03999999999,37485.51,-63.47000000000844,0.16931875810148625
52511e60-470e-4c00-a6ce-416b638fcf66,True,153.81,154.16,-0.3499999999999943,0.2270368448365298
5333e564-d787-4fc5-b407-93334d8daaf5,True,19785.489999999998,19785.33,0.1599999999962165,0.0008086799664004415
53e6fad1-5738-4ecd-82a4-7eef1cd15b7e,True,58.64,58.93,-0.28999999999999915,0.49210928219921796
54158678-b603-48e5-bdfa-e6ceb1274691,True,382301.61000000004,382301.68,-0.06999999994877726,1.8310147093462223e-05
5425ef56-5f0c-4b9c-a3fb-23689a6844bb,True,153393.65000000002,153393.6,0.0500000000174623,3.25958840639129e-05
545cb6dd-33a9-4d5f-9af5-db070da91428,True,609363.4800000001,609363.41,0.07000000006519258,1.1487397982296406e-05
54c84f28-c482-4808-8d8b-97eea7c3f589,True,117479.43999999999,117479.38,0.05999999998311978,5.1072792504624874e-05
54dcc30c-79d4-4023-98e3-0d5c96cd3095,True,69103.89,69103.96,-0.07000000000698492,0.00010129665507878987
54eec8be-7f56-4769-9adb-c80aa155fc54,True,822483.5400000003,822483.49,0.05000000027939677,6.0791494160444214e-06
55a9d203-b632-411b-b4ce-3ab40f056253,True,82297.55000000002,82297.5,0.0500000000174623,6.075518699530641e-05
55d1782a-2711-4193-8193-586e99a423c9,True,188566.0200000002,188565.93,0.09000000020023435,4.7728664557926424e-05
56409241-d007-4b17-9bd2-ab68a88f0faf,True,1397.82,1396.01,1.8099999999999454,0.1296552316960441
5676a9a6-b47f-42a3-9d84-e9804bfaff1b,True,86357.37999999998,86357.43,-0.0500000000174623,5.7898897659949235e-05
56c79120-2607-4447-aa4b-4cd2b88c771b,True,286911.13,286987.66,-76.52999999996973,0.02666665179958251
57c6245e-50d9-4856-8251-aba66d7c4543,True,275614.23999999993,275651.62,-37.380000000062864,0.013560595072890506
57ecb0fd-6338-437e-a31a-76ba3dce9cc1,True,421277.50000000006,421277.44,0.060000000055879354,1.4242395713352075e-05
583f00bd-8916-44db-9c2e-e849b87fc49a,True,5967792.6000000015,5967792.69,-0.08999999891966581,1.5080952639403062e-06
586499fb-3233-453f-8d08-16f3874e0ce7,True,1054.99,1050.33,4.660000000000082,0.44367008464007335
588095ad-104f-4cb9-aa15-d94d485206c3,True,505335.56000000006,505335.62,-0.05999999993946403,1.187329718405048e-05
58aa1b13-1254-40f2-a480-bbbd4e78483d,True,351031.91000000003,351031.86,0.05000000004656613,1.4243721366649209e-05
58b48807-b924-48c0-973e-0ccec34d26ba,True,2365.11,2372.22,-7.109999999999673,0.29971925032246893
58ec558d-5f73-47d4-8890-d5e86396d9b1,True,687266.5700000002,687266.49,0.08000000019092113,1.1640317308489917e-05
59f518c9-edff-48f9-8c27-e43689c5015e,True,470685.18999999977,470685.12,0.06999999977415428,1.4871938117388177e-05
5a52497a-78eb-41c3-bd30-b3e0b5f84089,True,97.87,97.63,0.2400000000000091,0.2458260780497891
5a57baa7-9327-4f52-b497-5077693f9055,True,7625.629999999999,7625.68,-0.050000000001091394,0.0006556792312435271
5a7f0929-7cfb-48b5-8214-0a18d3592d2e,True,2672.12,2664.79,7.329999999999927,0.2750685795128294
5b0e0c40-ccc7-4d5a-ae46-1b5fcc832056,True,564.16,609.27,-45.110000000000014,7.403942422899538
5b1ee28c-813c-4a2c-93d7-ef2033f5ef98,True,5189044.999999998,5189045.07,-0.07000000216066837,1.348995840590538e-06
5b60e995-ece4-45d6-8533-5f0a2835b369,True,1578.3,1574.45,3.849999999999909,0.2445298358156759
5b79465a-fb92-4d0e-b814-22db754fc59f,True,1318.44,1315.67,2.769999999999982,0.21053911695181785
5b87db8e-892e-4cbe-8a83-c02bd03a8078,True,109265.36999999998,109265.43,-0.06000000001222361,5.4912152921764565e-05
5ba22fa0-4f78-4d35-9f52-d230dc6f526f,True,254805.90999999992,254805.84,0.06999999991967343,2.7471897786829937e-05
5c0bdb33-50d5-4454-9e99-0484161e2567,True,331567.4099999999,331567.46,-0.05000000010477379,1.5079887545289813e-05
5c9b98f0-7714-47e1-bb0d-1e93c6f60ac5,True,175514.6,175514.55,0.0500000000174623,2.8487666701969894e-05
5cb28f80-532e-4376-b4e6-8f9f881fd526,True,391.56,1073.7,-682.1400000000001,63.53171276892987
5cc8cc2a-480b-472e-b58f-617676958e57,True,12902.570000000003,12902.63,-0.059999999995852704,0.00046502147233434354
5d03f304-c7ca-4d74-a0b1-489360dd0f09,True,598520.8899999999,598520.82,0.06999999994877726,1.1695499573227422e-05
5d0e2d8d-1865-4b3a-a90c-81e1fa5a52f3,True,177106.38,177106.31,0.07000000000698492,3.952428346962054e-05
5d345f67-7043-4fd4-9049-c1a105a48cb5,True,76617.05999999994,76617.0,0.05999999993946403,7.831160178480499e-05
5d5fbe1e-b9d1-43af-addb-dd234c5f1f4c,True,456.81,455.11,1.6999999999999886,0.373536068203289
5d86df0f-8832-4b77-a288-2b2d39810b08,True,163.0,163.63,-0.6299999999999955,0.3850149728044952
5dcf14fc-abcc-46ac-97c7-2778da291825,True,231130.5,231130.56,-0.059999999997671694,2.595935388105826e-05
5e103cf9-0a42-4a01-9163-c3c8c253f67a,True,67149.51,67149.56,-0.05000000000291038,7.446065171969911e-05
5e59597e-3314-4417-abcd-6bd4792322d6,True,111614.13999999997,111614.05,0.08999999996740371,8.063500963131766e-05
5edf95df-219a-45ce-9681-a54577731a09,True,506992.36000000016,506992.31,0.05000000016298145,9.86208255564694e-06
5f1f4bf5-a0c9-4f86-bc6d-dfa00c641c74,True,1890.46,1889.84,0.6200000000001182,0.03280701011726486
5f21e97d-a2de-4f85-9052-56f6fb372a81,True,930.19,926.86,3.330000000000041,0.3592775607966727
5f24c90f-8840-4c1c-8ce0-bcc3d7c5a61f,True,1276815.0599999991,1276815.13,-0.07000000076368451,5.4823912341706445e-06
5f84591c-1e48-48e0-ae5e-e12b26743eb4,True,3347.34,3362.05,-14.710000000000036,0.4375306732499527
60c16851-4162-467d-a975-8a4620330c77,True,83138.48999999998,83138.55,-0.060000000026775524,7.216868712140821e-05
60dcd704-262b-464a-91de-36338e82e1fa,True,841506.8700000003,841506.95,-0.07999999960884452,9.50675447289467e-06
612b5777-607b-42df-89bf-fd468541c584,True,174474.62,174474.68,-0.059999999997671694,3.4388943999021344e-05
6152fdc2-d5ee-44e5-8127-8bb09c9ff918,True,3037.5,3025.74,11.760000000000218,0.38866525213667463
61c50f45-a2b2-49c3-8eca-4a372d460e20,True,51617.21000000001,51617.16,0.05000000000291038,9.686701089891497e-05
61f9bffa-03b4-4ed7-8398-6c1fb6b7702a,True,1933.4,1933.35,0.0500000000001819,0.002586184601866289
62259574-02ef-461c-b8cd-c0a9ded5ba8b,True,9396.14,9382.52,13.619999999998981,0.1451635594701528
62678e9d-4b1f-4436-9808-6d0918fb7de7,True,489.89,491.99,-2.1000000000000227,0.4268379438606522
62a534d6-40c1-4189-bea2-06db3cd6036d,True,196.9,195.94,0.960000000000008,0.4899459018066796
62c33c6b-a1ec-450c-b374-8df24a1b2367,True,3778.81,3768.45,10.360000000000127,0.27491408934708245
62f0b061-9295-4664-9bc9-6c585ea99ce7,True,32949.32,32949.02,0.3000000000029104,0.0009104974897672538
62f6557f-018a-445d-b1e3-e556f0fa43de,True,1274.94,1275.0,-0.05999999999994543,0.0047058823529368965
637d1922-c37b-4a79-8899-707e2c86590d,True,78897.90000000001,79265.59,-367.6899999999878,0.46387089277956267
64c807a3-a565-4125-9c72-9052e065f703,True,28279.75,28335.41,-55.659999999999854,0.19643266146492977
651bd45a-122f-448a-a0f3-26931a3985ce,True,38677.36,38677.31,0.05000000000291038,0.00012927476084275351
652f95c7-fea5-4032-9963-05846f25560a,True,1138.63,1136.21,2.4200000000000728,0.21298879608523713
655588ce-a175-4de2-a948-2774a6c4a843,True,1363.15,1359.58,3.5700000000001637,0.2625810912193592
65a92645-8d4b-4931-a2fe-e7055c9f7b72,True,6255.079999999998,6255.13,-0.05000000000200089,0.0007993438985600761
661ef2f4-7868-45a5-9bb0-8aa9f7166036,True,18780.350000000002,18775.22,5.130000000001019,0.027323248409344966
6633e3ff-5860-4f16-9a44-cc8efe302bb0,True,1943.75,1941.69,2.0599999999999454,0.10609314566176606
667fb7b0-0c0f-4a35-ae36-02ead8128a69,True,13166.55,13223.28,-56.73000000000138,0.4290160988801673
669649aa-c3e7-446f-b42f-d73712f56f81,True,141280.22000000003,141280.16,0.060000000026775524,4.2468808095047116e-05
67907a09-502e-4e46-b563-c546baf2a503,True,92451.42,92388.4,63.020000000004075,0.06821202661806469
67c84e15-bb6c-4c28-957a-dd7be8c23045,True,47467.48,47467.4,0.08000000000174623,0.00016853672204870338
6804594b-ec4e-44d3-abce-ebc261abb4e7,True,3131.36,3138.23,-6.869999999999891,0.21891320903821232
6804d293-89f0-4d23-9571-45353e53486f,True,612.01,611.36,0.6499999999999773,0.10632033499083637
68e57a9d-0236-481f-90ee-524e0d37efdf,True,6175.63,6175.69,-0.05999999999949068,0.0009715513570061107
69335eff-b9ac-4d2e-82b9-4a40ad9bd5b8,True,13984.960000000001,13982.08,2.8800000000010186,0.02059779374743256
694ab5f2-fd8f-4d42-8d39-27e15ee6fc37,True,59935.93000000001,59935.88,0.05000000001018634,8.342248417840256e-05
6980026f-8c17-4b1d-a851-0da23a557a8d,True,1797.1299999999999,1842.14,-45.01000000000022,2.4433539253259915
69ec9e96-3883-4451-8d54-af3bdd70435a,True,1162011.4900000005,1162011.57,-0.07999999960884452,6.884612999924305e-06
69f7be05-ce1f-4d46-a2a4-8e0d856812e3,True,180614.84000000008,180614.77,0.07000000009429641,3.8756520352292565e-05
6ba96efc-8fd5-4f4e-a022-46d1528ba910,True,8227.83,8262.6,-34.77000000000044,0.42081185099121865
6bd1a693-380c-4e6d-9277-4efdbfd1e8d1,True,284.5,284.03,0.4700000000000273,0.1654754779424805
6bd84c31-9aa5-47e7-8914-1a46b03fd714,True,18617.06,18617.01,0.05000000000291038,0.0002685715912647111
6c07d0d7-b3a1-4eae-a5e8-8bcc11fdcd4f,True,656.8,655.46,1.3399999999999181,0.20443657889114789
6c181a24-5d02-4d8d-ba30-c0ff5455bf1d,True,3852307.100000001,3852307.01,0.09000000124797225,2.336262427017006e-06
6c5f8466-4a00-4735-91f4-79c6ebc3d6a1,True,69728.34999999999,69754.36,-26.010000000009313,0.03728799174705254
6c6486bc-57e6-4d26-a05f-0a5f94af6480,True,29.26,29.2,0.060000000000002274,0.2054794520548023
6cc1c8a6-12a5-4eff-a9fe-cf69abef2b9c,True,272438.57,272438.51,0.059999999997671694,2.2023318215061332e-05
6d1f988e-dd36-4596-a639-c5de6aef3370,True,72769.1,72769.05,0.05000000000291038,6.87105300988681e-05
6d1fc394-57ac-41ef-8552-8b8b49d0a5db,True,20722.99,20823.93,-100.93999999999869,0.48473078808850534
6d51b2b1-1501-4df6-bb1c-5c162b05e674,True,724780.6000000002,724780.51,0.09000000020023435,1.2417552480851664e-05
6d72032c-ca8b-4053-b7fb-0f07145e2194,True,3352.91,3354.24,-1.3299999999999272,0.03965130700247828
6d894a02-8172-4c5e-89b0-a92f8c4dc0fc,True,77107.74,77107.82,-0.08000000000174623,0.00010375082579399368
6dfbd850-f6a0-43aa-ac9a-ff25355d407d,True,6807.109999999999,6807.16,-0.050000000001091394,0.0007345207105619876
6edad7fd-f2b6-45e1-bd07-51ed1ab4e8dd,True,402985.83,402984.37,1.4600000000209548,0.00036229692978438714
6f0d689a-9a87-4a60-9cfb-15063b1de604,True,693511.0100000002,693511.09,-0.07999999972525984,1.1535504028531086e-05
6f2d0751-549a-4596-9c9e-b0fe2c1e651d,True,338.53,338.14,0.38999999999998636,0.11533684272786017
6f4de324-c487-4ffc-89c5-54cc089d8090,True,1595.08,1590.12,4.960000000000036,0.3119261439388245
6f5d929a-fb46-495c-b32e-e2bce612d3b7,True,1195.18,1192.64,2.5399999999999636,0.21297290045612788
704dd1ff-6019-4f85-abfa-7403e86fd9e2,True,57955.98,57955.93,0.05000000000291038,8.627244874322676e-05
70e14879-d0f5-491d-a1c6-dd4a9900f459,True,27.740000000000002,27.87,-0.129999999999999,0.4664513814137029
7114ec8a-18fb-4d66-a0f4-545916781696,True,119033.74999999999,119033.69,0.05999999998311978,5.040589767747247e-05
714d9d17-2e9e-4827-a490-adb0fec7fef0,True,200489.82999999993,200489.88,-0.05000000007566996,2.4938914660266124e-05
7167825f-432e-4e75-b08b-5bfcc75f0846,True,4225.59,4202.63,22.960000000000036,0.54632456342814
719584bb-beab-4262-9726-47c977ab1c76,True,17592.31,17592.42,-0.1099999999969441,0.0006252692920982111
7204ed7a-92ac-41b2-a5e3-a581d0fc1ab0,True,5829.55,5856.59,-27.039999999999964,0.4617021167607765
7259f45d-e04f-4859-aa60-e0da13f2a74f,True,3939.39,3955.31,-15.920000000000073,0.4024968965770085
729b673b-744b-4fb4-ba17-c176a693c62d,True,939.16,938.89,0.2699999999999818,0.028757362417320645
72b041ea-1160-44b2-98cc-38f24e522238,True,254.81,253.6,1.210000000000008,0.4771293375394353
7327d0d4-a221-415e-a4af-ef993634ae32,True,290249.4600000003,290249.53,-0.06999999971594661,2.4117179351141966e-05
732d32d1-247f-48d7-a9fc-03d2f827e260,True,3924.48,3907.01,17.4699999999998,0.4471450034681201
73c515fd-4821-481b-ae57-782285c215a8,True,8008.6100000000015,8008.56,0.050000000001091394,0.0006243319648112942
73df74ec-dc78-4bdd-a657-6897e4954da4,True,37240.42000000001,37240.5,-0.07999999998719431,0.00021481988691664805
74c19376-df69-455b-a946-aa37872a0e21,True,22945.860000000004,22945.8,0.06000000000494765,0.00026148576212181595
74f40c80-59fc-4ac5-948a-bac9290f6c8d,True,348.13,350.02,-1.8899999999999864,0.5399691446203035
750527dd-9034-4823-b3bb-34526cee7b26,True,458699.79000000004,458699.74,0.05000000004656613,1.0900376801296232e-05
751fa981-e6c8-4af4-9cdd-9b240de404d8,True,277407.86000000004,277407.93,-0.06999999994877726,2.523359730515896e-05
757b4f00-82ed-4f73-b871-93a7e171d72f,True,91963.73999999998,91963.79,-0.0500000000174623,5.43692251237822e-05
759507c8-27db-4e5b-a784-322127793871,True,286084.1700000001,286084.08,0.09000000008381903,3.145928290865365e-05
759f1678-5233-44cd-8b06-dc2fb7c51c86,True,846.86,845.08,1.7799999999999727,0.21063094618260667
75a40818-a948-4622-94d2-20102b86519b,True,237439.78999999995,237439.85,-0.060000000055879354,2.526955776626348e-05
75f70e27-44d2-4f77-b4ab-10b45c1ec257,True,756.19,760.08,-3.8899999999999864,0.5117882328175963
764dec21-c49a-4766-95f1-9ce7e75cf786,True,10449.28,10468.31,-19.029999999998836,0.1817867449473586
766c7795-00bd-4f61-ad03-7252bf81eb74,True,83765.50999999998,83765.45,0.05999999998311978,7.162857715576026e-05
76e8fe60-02eb-43bb-9b6d-3c95e4115986,True,937721.22,937721.13,0.08999999996740371,9.597736159299697e-06
770a1436-d758-43b6-94b4-365f295b0c09,True,3952.51,3942.8,9.710000000000036,0.24627168509688638
77951d48-8292-4293-8210-79372834088b,True,100069.13,100069.05,0.08000000000174623,7.99447981186453e-05
782848f2-13f0-4194-b41d-27acce1be1e0,True,342508.0600000003,342508.0,0.06000000028871,1.7517839083673957e-05
78405378-fd9a-433f-aba4-85d54adf4a0c,True,9567.279999999999,9572.24,-4.960000000000946,0.05181650272037628
787146c5-bf10-40dc-91ce-792cf7e0638e,True,15995.52,15999.33,-3.8099999999994907,0.023813497190191657
787c3539-858a-47e3-a9c7-df78aff6d69e,True,136556.09999999998,136497.28,58.81999999997788,0.0430924337832797
78db462c-c341-475d-9d0a-c9ed9c89b5b0,True,205074.1299999999,205074.18,-0.05000000010477379,2.4381421446997275e-05
795da636-68d2-4044-b58e-a77fcbca255b,True,368542.0399999999,368434.44,107.59999999991851,0.02920465307204139
79ad8691-7082-49af-8879-d3d94f43eaa4,True,829957.3699999999,829957.43,-0.060000000172294676,7.229286467414921e-06
79e5aa9b-3a01-42cf-8a42-b78e3eed236a,True,340447.4900000001,340447.43,0.060000000114087015,1.7623866367294068e-05
7acaac99-7b11-4c8e-b1d3-8187bd9b8d0b,True,1677.44,1684.32,-6.879999999999882,0.40847344922579326
7acf3808-fd32-406e-9c93-f687d138c793,True,143760.95,143760.9,0.0500000000174623,3.477997147865817e-05
7b37332f-ad9f-4feb-9469-4788dabf7093,True,54924.54,54924.6,-0.059999999997671694,0.0001092406681116871
7b79722e-1cab-49b3-ba73-1b3fedeaefc0,True,1662.93,1670.95,-8.019999999999982,0.4799664861306431
7b97e21b-5395-4aa8-8257-6f8fcdf92d97,True,76103.22,76103.28,-0.059999999997671694,7.8840228696676e-05
7b9df457-ca87-494c-ac97-c834f30761f1,True,78757.61000000012,78757.7,-0.08999999988009222,0.00011427454062281177
7baf0a29-1a22-4e91-b7db-9ed6341dda98,True,820.86,820.93,-0.06999999999993634,0.008526914596851905
7cec401e-1c5f-440b-8dfa-9460a81fba2c,True,10606.48,10655.31,-48.82999999999993,0.45826916344995994
7d08458d-d2b0-47cc-af4a-b992685ead14,True,465436.37000000005,465350.07,86.30000000004657,0.018545178256886598
7d10bd46-a937-49a0-8511-393f91c19ed7,True,1507.2900000000002,1507.08,0.21000000000026375,0.013934230432376767
7d6a95f1-1cee-4212-9fa2-b0e0ff5728be,True,11274.68,11274.74,-0.05999999999949068,0.0005321630476577791
7e35e283-0fa4-401b-b9ba-28dfbfe025e3,True,342478.1499999999,342478.08,0.0699999998905696,2.043926428534334e-05
7e55b15f-ef34-40ab-a226-7d99cde0ed34,True,165672.91,165672.97,-0.059999999997671694,3.6215925867491654e-05
7e5a03a0-1581-48ad-b5fa-307f7907351f,True,84972.01000000002,84971.95,0.060000000026775524,7.061153713287212e-05
7e841285-4575-4e4e-ad07-6cc7eca7ad23,True,850.85,852.43,-1.5799999999999272,0.18535246295882682
7eb7d9bf-f379-4402-8e30-82ac0cafc281,True,226.7,227.21,-0.5100000000000193,0.2244619514986221
7f4aad5d-f51d-4c2f-98be-29d4574aad68,True,3669.67,3669.54,0.13000000000010914,0.003542678373859098
7f6bf681-becb-47c7-a5b8-c5a553e8207e,True,103728.78000000001,103728.71,0.07000000000698492,6.748372751091276e-05
7fc96620-43dc-4746-90fa-dfae2d9da2a4,True,1154.72,1153.37,1.3500000000001364,0.11704830193260936
800d5470-df43-4222-a0f4-f807145e8c76,True,30209.210000000014,30209.16,0.05000000001382432,0.0001655127120840974
80275ac9-37c3-461e-906c-4cd0708de316,True,3014230.0800000005,3014230.01,0.07000000076368451,2.3223178235055962e-06
80cdb89a-1a8b-4181-93bf-119a41bf51cd,True,2965.26,2976.23,-10.9699999999998,0.36858710516323673
8100fb20-0004-4406-825e-21bf8aeea40c,True,198128.43,198128.48,-0.0500000000174623,2.5236149804138353e-05
8120f2fe-4c02-4656-8ef0-ab3a1f336fae,True,558.09,609.01,-50.91999999999996,8.361110654997448
8166d5d4-f67c-486b-8815-3d23d0d98e25,True,2168.4300000000003,2212.58,-44.149999999999636,1.9954080756401864
816f5016-485f-4a26-b5cc-4f5704e3b0f8,True,248932.51000000004,248932.46,0.05000000004656613,2.008576946797783e-05
82134b72-8b78-4ad0-940f-0a1544b54a2d,True,429062.7700000002,429062.72,0.05000000022118911,1.1653307987510338e-05
825086ec-4320-4b49-9331-3ffc4512d28f,True,496.28,496.57,-0.29000000000002046,0.05840062831021215
82d61ca4-0567-43fd-9fe4-7d1506b752b6,True,28398.280000000013,28398.21,0.07000000001426088,0.00024649440938094645
831a94d4-3f99-46dd-8ed2-b56798f56920,True,446.85,445.44,1.410000000000025,0.3165409482758677
83420a1d-4d0f-46f0-ba26-d2706998e508,True,661.29,661.48,-0.19000000000005457,0.028723468585604185
83460412-24c7-46b7-a381-b2be72932cef,True,501110.03000000014,501109.96,0.07000000012340024,1.3968989984433803e-05
837ac768-8dfa-4295-a1f0-e6cf4d41c8be,True,152366.18999999997,152366.25,-0.060000000026775524,3.937879945642524e-05
83a14cec-a2c5-40f3-9c88-d105cebcbffb,True,721153.1100000003,721153.03,0.08000000030733645,1.1093345930660021e-05
84c2adf6-d9ba-4802-897d-d329423c302b,True,16229.87,16301.19,-71.31999999999971,0.4375140710586142
8505d6a9-bbcb-48b6-927f-7796b955611c,True,337033.9099999999,337033.85,0.05999999993946403,1.7802366124193175e-05
85a0dd35-04c9-4cf5-8762-3e7ac2b8df41,True,438.97,438.34,0.6300000000000523,0.1437240498243492
85a15796-5c24-4895-803f-c7c5fe881616,True,24951.86,25181.83,-229.97000000000116,0.9132378385526435
86061feb-85d0-4d29-9cd7-efd009a168d3,True,23193.78,23193.83,-0.05000000000291038,0.00021557457307788485
86ad9649-558c-45f7-a4d1-6f4f9f1f07d9,True,20236.070000000003,20236.02,0.05000000000291038,0.00024708415984423015
86bb1288-1407-43b9-b70e-c7d81db27307,True,43419.119999999995,43419.19,-0.07000000000698492,0.000161219037036354
8900ad49-93d1-4cc0-9e14-5c928bc3cd27,True,297551.23000000004,297641.55,-90.31999999994878,0.03034522565816123
892f8d62-0939-47a9-8571-5f7501b52967,True,164.65,164.39,0.2600000000000193,0.1581604720481899
89e11581-90c1-485e-959d-b9e87c550e3c,True,464145.9599999999,464145.9,0.05999999988125637,1.292696970527077e-05
89e866e5-0b57-498e-b052-afe431a073df,True,1414723.4799999993,1414723.4,0.07999999937601388,5.65481558981875e-06
8a227b4f-bd9f-4645-b5f6-1674b7f1a600,True,300839.06,300839.13,-0.07000000000698492,2.326824971438553e-05
8a72917b-add4-42c0-a2f1-8e98bcad7bcf,True,116227.49000000003,116227.44,0.050000000032014214,4.301910119676921e-05
8ab8bbae-f82a-4189-8f9d-87cf41e90e25,True,20930.76,20930.89,-0.13000000000101863,0.0006210916019386592
8af792a7-7aea-4bce-8724-5bd1ea65e48b,True,291328.1800000001,291328.25,-0.0699999998905696,2.402787916742355e-05
8c58f4fb-7053-42cd-a900-a9a3a612b9ea,True,104397.15999999993,104397.21,-0.05000000007566996,4.789400030486443e-05
8c738dba-d1e9-4f8a-9553-28ef04c20065,True,31000.06,31000.12,-0.059999999997671694,0.0001935476378726008
8cdc2f99-f057-4641-a50f-dcc212ce2450,True,58231.32999999998,58231.25,0.07999999997991836,0.00013738327784465962
8d642bc2-f9d2-44fd-9c87-024e2a627ff1,True,127847.84000000003,127847.79,0.050000000032014214,3.9109006133007237e-05
8e301c52-ec62-4961-98cb-f30b9e923843,True,390982.98,390983.04,-0.059999999997671694,1.5345934186217308e-05
8e35414e-da58-47f1-be5f-82f41b385106,True,4092.31,4101.52,-9.210000000000491,0.22455089820360477
8e35930d-533e-489f-a25f-7f4cd0db9be8,True,6204.06,6181.34,22.720000000000255,0.36755784344495296
8ea7a802-8fed-4a43-8291-7ef0e7ec2a15,True,69098.30999999998,69098.36,-0.0500000000174623,7.236061755657052e-05
8f1d9c60-cac8-4209-96e7-8f5cf2b755d3,True,3556.81,3548.9,7.9099999999998545,0.2228859646651034
8f2fee27-465b-4656-b8f4-1e671996b03b,True,124243.28,124243.22,0.059999999997671694,4.829237361819156e-05
8f9d0ca9-069d-4f5e-ae3f-54593e21a5e2,True,365.11,364.77,0.34000000000003183,0.09320941963429882
8ff0a242-71ac-48d8-8634-384bc2705636,True,7310.0,7274.51,35.48999999999978,0.4878679113782204
