NumeroContrato,HasDifferences,ValorFace_Internal,ValorFace_Fund,ValorFace_Difference,ValorFace_Diff_Percent,ValorAquisicao_Internal,ValorAquisicao_Fund,ValorAquisicao_Difference,ValorAquisicao_Diff_Percent
0194814d-3cb5-4101-9eec-b185f016aaaf,True,,,,,123669.02,123669.01,0.010000000009313226,8.086100155013149e-06
0199e47f-22c1-4e61-a23e-23456217bcce,True,,,,,34119.65,34119.66,-0.010000000002037268,2.930861562523562e-05
019a3cb8-3fa0-4b2f-ad75-cb1644e2509c,True,,,,,415095.3900000001,415095.41,-0.01999999990221113,4.818169370316847e-06
01b2f4ba-dd75-499f-997f-058cbbc81725,True,,,,,42167.6,42167.59,0.010000000002037268,2.3714895733992076e-05
01c5e9fc-5cde-441a-b25a-8250a65c4599,True,,,,,6492.67,6492.66,0.010000000000218279,0.0001540200780607375
01da4724-61ff-48b7-84c3-776e9839c849,True,,,,,16185.77,16185.76,0.010000000000218279,6.17827028216054e-05
01dd24be-b1bc-4528-a2c0-6090d907519a,True,,,,,48693.72000000001,48693.69,0.030000000006111804,6.160962540754624e-05
01e55bf2-78b2-44cf-a90a-971066bed21f,True,,,,,2365552.789999999,2365552.81,-0.020000000949949026,8.454683770069385e-07
01ffabd8-68c5-4305-8c14-25435382241d,True,,,,,268092.55999999994,268092.58,-0.020000000076834112,7.46010951770247e-06
0200f744-66cd-4ab4-a182-cc629ffdf605,True,,,,,251534.94,251534.96,-0.01999999998952262,7.951181016556356e-06
02016523-c50e-41b1-8a2a-8e1c0528de1b,True,,,,,6575.76,6575.75,0.010000000000218279,0.0001520739079225682
0207001b-11e5-4f1b-b8a2-3718b8652d3a,True,,,,,252967.0800000001,252967.07,0.010000000096624717,3.9530837340309616e-06
02179451-563b-4c2f-95b7-6129c3c08da6,True,,,,,9557.6,9557.59,0.010000000000218279,0.0001046288865730616
02351736-84b6-42c3-9434-3215e2808741,True,,,,,47294.14,47294.15,-0.010000000002037268,2.1144264146913028e-05
0238048f-4b75-479e-a772-4bd0b6fc4558,True,,,,,19258.96,19258.97,-0.010000000002037268,5.19238567900426e-05
0243e989-a057-4902-a46a-4aa22b7e4b9c,True,,,,,2373.66,2373.64,0.01999999999998181,0.0008425877555139705
0255a807-6dd4-40dc-a12f-6e3f773732e2,True,,,,,2340.58,2340.59,-0.010000000000218279,0.00042724270377205223
02644884-3a70-4c24-8940-87b0d7b54847,True,,,,,38581.75,38581.76,-0.010000000002037268,2.5918983483483564e-05
0267cd9f-3d1a-460f-a8c3-c075f3abc279,True,,,,,33736.47,33736.48,-0.010000000002037268,2.964150380252257e-05
02695767-14f0-41de-a2f6-e0d3a2009f19,True,,,,,61779.079999999994,61779.09,-0.010000000002037268,1.6186706541059878e-05
026d875a-ceb7-483b-884c-c749b1334b6f,True,,,,,1377202.6999999995,1377202.68,0.019999999552965164,1.4522190410612013e-06
027b83c4-299b-4bd8-957d-b0024bcab1f4,True,,,,,99805.05000000002,99805.07,-0.01999999998952262,2.003906213333914e-05
027f20ff-21d8-4837-b47a-850e5012cdfe,True,,,,,231768.63999999996,231768.66,-0.020000000047730282,8.629294421312305e-06
02934628-37e5-4bf0-b766-37a8341c0d72,True,,,,,99399.06999999999,99399.09,-0.020000000004074536,2.0120908555676454e-05
029c0a92-4904-493e-bdfa-684d2e52e421,True,,,,,48356.98,48356.96,0.020000000004074536,4.135909288771365e-05
02a63f53-0f98-401c-a34e-fa7442cbc27d,True,,,,,15538.08,15538.09,-0.010000000000218279,6.435797450148814e-05
02a79f1e-b805-4f27-a7d8-ec0ee646b92b,True,,,,,237330.0,237329.98,0.01999999998952262,8.427085355808238e-06
02a8ff5a-1a97-4110-9a23-031ad8396c7f,True,,,,,1318.86,1326.05,-7.190000000000055,0.5422118321330308
02ab7ff2-e2c3-49d9-b307-c2dcfb19a78b,True,,,,,5914.71,5914.7,0.010000000000218279,0.00016907028252013254
02b44c51-7c40-4abf-9666-c28c85173d6f,True,,,,,3916.1000000000004,3916.09,0.010000000000218279,0.00025535674614777186
02b9ed34-0d26-4372-8d67-62cb2f07f623,True,,,,,67622.82999999999,67622.84,-0.010000000009313226,1.4787903035887322e-05
02bd8386-c747-451f-a899-7eef10d67b35,True,,,,,35640.87,35640.84,0.030000000006111804,8.417310031444772e-05
02be378c-10bd-435b-b82e-5494c3bc1867,True,,,,,3825.45,3825.46,-0.010000000000218279,0.0002614064713843114
02d86ff3-6f79-401f-a398-8edf492a33b9,True,,,,,39956.27,39956.28,-0.010000000002037268,2.5027354904003246e-05
02ddecc5-b5ad-4e40-b59a-25ce7e561329,True,,,,,116320.48000000001,116320.46,0.020000000004074536,1.719387973884778e-05
02eb0197-8fa5-48c6-a3ce-0d6320cac15e,True,,,,,3722.9300000000003,3722.92,0.010000000000218279,0.0002686063627533839
02f59b17-865d-4d48-bd9b-457b5a7d1fa3,True,,,,,204471.33,204471.34,-0.010000000009313226,4.8906609646678235e-06
02fa1b7c-1ee7-43ee-9fa8-407a4b53b080,True,,,,,409.1700000000001,409.16,0.010000000000047748,0.002444031674662173
02fd73fc-3e3c-48c5-8391-4055d8e31d16,True,,,,,48338.159999999996,48338.17,-0.010000000002037268,2.0687584991399692e-05
030fcb9e-1f80-43c9-824b-f84e545200be,True,,,,,7270.49,7270.51,-0.020000000000436557,0.0002750838661997103
031d0eaf-006c-4423-95fc-8fd2a1b79487,True,,,,,89369.84,89369.85,-0.010000000009313226,1.1189455962288428e-05
0323a628-4166-484f-95e3-f01ba3ecc201,True,,,,,2523.91,2523.92,-0.010000000000218279,0.00039620907161155177
0324f19d-0dd8-4701-abef-5c16a46f6c89,True,,,,,37236.119999999995,37236.13,-0.010000000002037268,2.6855637258859254e-05
0333ec69-b23f-4a2a-921d-dfe57d893dd1,True,,,,,7981.57,7981.58,-0.010000000000218279,0.00012528847672037716
03363627-ecd5-4620-8f0e-e10fac9ead14,True,,,,,49044.75000000001,49044.74,0.010000000009313226,2.0389546380128076e-05
033a6ec4-2e14-420d-9c56-485958eb530e,True,,,,,12113.069999999998,12113.08,-0.010000000002037268,8.255538642556037e-05
034111d6-7a3f-46e8-8908-0e2928d43dd3,True,,,,,427878.02999999997,427878.01,0.01999999996041879,4.674229451618416e-06
034c3725-89e5-4e11-b3e4-dd44f2007fde,True,,,,,11196.119999999999,11196.13,-0.010000000000218279,8.931657635467148e-05
03531b6b-37d3-4acc-9d54-f788395ff9c6,True,,,,,307244.06999999995,307244.08,-0.010000000067520887,3.2547413338349384e-06
0356894a-66ce-445f-97e7-8ba2894069bc,True,,,,,539759.4,539759.39,0.010000000009313226,1.8526773585751283e-06
0359f60d-c9dd-4261-9b72-999f55888b25,True,,,,,20939.52,20939.51,0.010000000002037268,4.7756609405078105e-05
035b5fe0-52e6-429b-b7ef-bd1e431c53a0,True,,,,,34897.82,34897.81,0.010000000002037268,2.865509326240606e-05
036f1ca2-b6b6-4b56-9e8e-a48105dae3f7,True,,,,,24769.07,24769.05,0.020000000000436557,8.074593091150673e-05
037c1e09-0a76-40d4-86e9-d125d779940f,True,,,,,11781.82,11736.52,45.29999999999927,0.38597471822992907
037d1cc7-6cde-448f-b452-da2ada0a2074,True,,,,,12837.470000000001,12837.46,0.010000000002037268,7.789702949054773e-05
037e1267-4a4d-4696-a1bc-1e535ddf8758,True,,,,,1571.3799999999997,1571.36,0.019999999999754436,0.0012727828123252746
0391986b-480d-498e-a6c6-6801e882fdbc,True,,,,,8587.090000000002,8587.08,0.010000000002037268,0.00011645402164690754
