NumeroContrato,HasDifferences,ValorFace_Internal,ValorFace_Fund,ValorFace_Difference,ValorFace_Diff_Percent,ValorAquisicao_Internal,ValorAquisicao_Fund,ValorAquisicao_Difference,ValorAquisicao_Diff_Percent
99ee8ce2-8c95-4fd8-9151-4c663b723015,True,,,,,1836094.44,1836094.38,0.060000000055879354,3.267805876944047e-06
9acdefa8-31e0-49d3-841e-e3dd1946728c,True,,,,,9469158.6,9469158.46,0.1399999987334013,1.4784840630220195e-06
9c18ceff-2c87-4cbf-88a0-36612b5d433b,True,,,,,4561.98,4553.31,8.669999999999163,0.19041093182759714
9da35140-2472-4e7d-a695-333b93923c3b,True,,,,,5803673.6000000015,5803673.44,0.1600000010803342,2.756874636977062e-06
9dfc5e9e-e179-41d9-9ce0-378ef7d8c40f,True,,,,,1126.3,1124.97,1.3299999999999272,0.11822537489887973
9e65a186-436d-485c-9643-258e98d1613e,True,,,,,25814.190000000002,25813.95,0.2400000000016007,0.0009297298553751002
9f66ea93-0bbe-42f2-81a6-2ca4bdebdb68,True,,,,,30294.149999999994,30305.51,-11.36000000000422,0.03748493260797862
a02e90a2-d50c-47da-b234-f2cfc6620014,True,,,,,949601.9199999996,949601.97,-0.050000000395812094,5.265364013072982e-06
a03b3ab6-b2e8-4e1a-a435-d6c3f4a688be,True,,,,,10412.199999999999,10418.36,-6.1600000000016735,0.059126388414315424
a1f673eb-1069-4080-87d8-a001fe0bccbd,True,,,,,2085.7799999999997,2083.95,1.8299999999999272,0.08781400705390856
a354f473-5d57-41a0-bd62-82dde83dea65,True,,,,,3700420.590000004,3700420.65,-0.05999999586492777,1.6214371699857358e-06
a400006d-f9b4-4bec-a95f-4d40081899bc,True,,,,,6431.7699999999995,6430.6,1.1699999999991633,0.0181942587005748
a4f2f02b-90e0-4cf1-aec8-84374a95bcb2,True,,,,,702.52,704.59,-2.07000000000005,0.29378787663748424
a54a9643-c861-41bd-971e-bbb0465ba561,True,,,,,2960.78,2944.5,16.2800000000002,0.552895228391924
a7d5a6ff-219e-4e31-993d-c5fec48c1897,True,,,,,9004.65,8977.18,27.469999999999345,0.305998097398062
