id,internal_face_value,fund_face_value,internal_acquisition_value,fund_acquisition_value
9968d6d5-d5e2-405f-abb3-7a358c508e68,,,1598.88,1598.89
996fb058-2dde-4594-9874-5289ae6f1c86,,,41773.810000000005,41773.8
9972dc78-f21d-431b-92ce-ddfa560688bd,,,108121.24,108121.26
997bd428-9e7d-49ac-b67f-0a235644a1ed,,,112935.1,112935.11
997cddc5-1956-4214-a608-3a4fa5f34c92,,,186057.52000000005,186057.54
997fa388-2dfb-46c8-a15b-b6463b140a64,,,76757.95999999999,76757.97
99808350-4b1c-47a8-859f-135a4ba5b13c,,,12884.680000000002,12884.67
9981db96-befa-4fe1-846e-0fd3e315b5f5,,,28390.61,28390.6
99847fad-81cf-462b-ad23-3752a1fc8df9,,,15992.18,15992.17
99965461-d515-4ce4-94e3-0145a7aed08d,,,26641.7,26641.72
99ad12a3-ab34-45d7-a39e-7b4395e89327,,,4260.59,4260.6
99ca4d32-e9eb-458d-ae47-246f0f8e5090,,,2166.2299999999996,2166.24
99d3cf20-c239-4257-a119-418923e87238,,,30774.78,30774.79
99d6d32b-8b04-40cf-a9c8-e349b7d6e30e,,,287965.86999999994,287965.85
99dcd3c5-e9df-440d-b3ad-d5553d1bfa55,,,45364.55,45364.53
99e33208-081a-49f1-84ac-d17591bb9ecf,,,245962.42,245962.43
99e37e57-7d0b-4720-865d-b69d9e7f03c3,,,125425.2,125425.18
99e86b8b-5d92-4cd2-bfab-c1a2b18ede98,,,302843.8999999999,302843.91
99eb5c29-e39e-4a00-8a7e-603dab0c7a11,,,12723.61,12723.6
99ee8ce2-8c95-4fd8-9151-4c663b723015,,,1836094.4399999997,1836094.38
99ee9c09-4899-478c-976d-918c75dcc8b8,,,330.71999999999997,330.73
99efce76-bcda-41da-812d-3b9dfdf1b742,,,970001.0700000004,970001.1
99f5a835-1238-45b6-9e21-497d52aa8c22,,,35770.42,35770.43
99fd42c1-f49b-4dc2-9f56-86d76561b19d,,,132943.89,132943.91
9a11b05e-2e67-4abf-8ef3-3d0844ac750a,,,3577.31,3577.33
9a11d145-a124-4e11-be8d-f76d8ee9bce4,,,419998.2599999999,419998.27
9a184d96-c684-4461-aeb6-31d364680b2b,,,10351.28,10351.26
9a288e60-267d-4839-bcb3-7d8dcaf0ae0d,,,307558.45999999996,307558.5
9a28aeac-3692-4ae2-8b9b-e5405544f2aa,,,187313.63,187313.62
9a2a3361-e727-405a-bb7f-6a1273c07579,,,25617.72,25617.71
9a2c0f7b-438f-454c-88cc-8ff5ef966669,,,15194.01,15194.02
9a3068c2-475b-4115-95d3-c208d7856486,,,264.91,264.9
9a471ad3-9751-492f-bdf9-26721920b794,,,36501.32,36501.33
9a52f320-5f53-4b5f-893e-353f42753b79,,,628569.31,628569.3
9a556498-0c77-4c80-991b-acc9fe50165e,,,430013.6,430013.63
9a5b7cd6-e9b0-456c-8e0a-bae136926e5a,,,8489.54,8489.53
9a5c0116-10fc-49d8-9f98-9746357663cc,,,4937.84,4937.85
9a5d31dd-7d32-4d1d-b034-808c08a1eab0,,,183119.84000000003,183119.83
9a7c9d03-ed41-4d87-849e-425cef5b2939,,,8542.81,8542.82
9a7cc77a-d4b3-4ab0-ac44-1d03d5004463,,,6108.310000000001,6108.3
9a85d2d1-5848-4d35-b844-97ec1266266c,,,20162.4,20162.43
9a9218ca-d42b-4643-8ce5-8436b7c35107,,,5438.36,5438.37
9a9741f2-ddbe-4168-af37-88938dec120c,,,90698.61,90698.59
9a97854a-aa3d-4b94-aedf-ab6cc5aaeef0,,,1850.41,1850.42
9a99d306-d50d-475f-ac3c-d6de2b6be7fa,,,5344.609999999999,5344.62
9aa36fcf-d81c-4893-9ada-fa829d80b77d,,,305227.55000000005,305227.53
9ab1d8e4-d137-471f-bbb3-d71c76bb7bb1,,,3788.15,3788.14
9ab3871d-97c8-4f78-bd11-92a751899e1d,,,14434.669999999998,14434.65
9ab6cd1a-616d-4d50-ba03-d1412c208b17,,,7293.84,7293.85
9ac2910e-cd7d-424a-9af2-122a102649f4,,,445668.5099999999,445668.49
9ac68e8a-6c56-4441-89b8-258a6a75cc93,,,32866.07,32866.06
9acdefa8-31e0-49d3-841e-e3dd1946728c,,,9469158.600000003,9469158.46
9adc7771-4733-4925-827d-f278e2c9258d,,,43093.79000000001,43093.77
9ae297b5-5603-4e6d-839d-76469caacf58,,,135813.84,135813.82
9aed55d6-c22e-41e2-b818-0e6a24408343,,,2567.27,2567.28
9af0887c-1336-43d0-bb61-3d1f808fdf03,,,216325.95,216325.98
9af0a0ed-ada7-482f-817c-8e853be3f45c,,,26047.550000000003,26047.57
9afbc832-cbe7-4686-878b-2dc0c089f801,,,14596.28,14596.29
9b0ed02c-f1f9-4590-b846-f540380c953d,,,5841.7,5841.69
9b1336d2-dd65-46e6-9a83-daa151c2be57,,,29280.38,29280.41
9b16dc14-4b52-4bae-93a2-c1249de44d7a,,,32486.580000000005,32486.54
9b219328-3756-4389-a421-24acc280c7cd,,,8083.879999999999,8083.89
9b300a58-8195-412e-b50f-d95a012446f0,,,1224013.2799999998,1224013.26
9b322930-3df7-43ec-a257-20ef5304c87e,,,8559.16,8559.15
9b3beabf-8926-47f2-bdd1-ae4b7c0c4940,,,123380.21,123380.23
9b4c1e95-bf6b-4580-bbc8-4dd0a504da51,,,37128.38,37128.36
9b5025e4-c5c5-412a-b836-c2485af97975,,,53476.03,53476.02
9b665bb3-1ed7-488a-9451-a86c71654534,,,50613.80999999999,50613.82
9b6bd3f7-959f-44cd-8eb5-41f2970cf340,,,1273445.8500000003,1273445.84
9b6ca54d-7eed-48a5-87d3-f5e9f7fca425,,,142654.68,142654.7
9b748d10-c5b2-49e1-8b1b-8f471321557c,,,35070.950000000004,35070.94
9b81a5d8-071b-4484-968c-3d4211f18747,,,21024.120000000003,21024.11
9b82b22c-8a52-4379-bcae-df79decdbbd2,,,78755.89,78755.91
9b92adf9-14ca-404d-b8b4-4d648f0bfe74,,,3275.99,3276.0
9ba0b849-1ae4-4694-990f-79eef642ce4d,,,145899.77000000002,145899.76
9ba3ee59-7bea-422f-91f3-c20cff94a3cb,,,28749.65,28749.63
9ba76d07-8c56-4834-a794-f898aa06cafc,,,33811.14,33811.15
9ba8b25e-1bd4-43e4-bbf0-b81fc896e653,,,11746.58,11746.57
9ba8d583-8e09-42d7-8f5c-4c774581c8a1,,,8431.01,8431.0
9bacae19-1389-4707-ab11-1a1b3caba745,,,21595.26,21595.27
9bb043f7-63b9-419d-96ef-47adb42f152c,,,4614.49,4614.48
9bb4ecd3-383a-47a5-b166-d73753e0b06a,,,1714.3100000000002,1714.3
9bb80522-44cb-432e-8fa0-be4b495fb28e,,,106063.16,106063.19
9bb8f09f-0efe-4576-8592-c7cc4078256d,,,4644.049999999999,4644.06
9bbe8d2b-4fef-4ecb-b456-158b5efa3613,,,218699.43000000005,218699.41
9bcc6631-f643-4c30-ba04-59fcbbcac50b,,,83985.81,83985.83
9bd5c14c-bcad-4697-a210-06e6ebd909ff,,,4492.45,4492.44
9bd81d45-2059-4809-a50f-99490c4f59a3,,,9853.46,9853.47
9bdf8031-6dbe-42f0-9ab5-a2c8de35c354,,,6599.699999999999,6599.71
9be87a94-1093-4ffa-9e92-fc7d62c49a92,,,3812.04,3812.05
9bee7b1f-44c2-4583-8337-8262c45dda1a,,,5917.0,5917.01
9bf7b37c-b51f-4193-9b03-fff3d934f2d8,,,13381.53,13381.52
9c015541-6750-43db-946c-cff08056ff99,,,6315.42,6315.41
9c0fc2d3-6f12-4f2c-890d-a89c07b6503a,,,288436.97000000003,288436.99
9c15da72-973a-44b4-a8b0-a97b9ca1ceff,,,44365.2,44365.18
9c18ceff-2c87-4cbf-88a0-36612b5d433b,,,4561.98,4553.31
9c200723-6230-448b-8f40-b52d4fa1be6b,,,2625.71,2625.73
9c2675b2-75ba-49a9-9e94-855ad4d82841,,,3942.079999999999,3942.1
9c26e4ce-6ddb-4ad0-9865-f65d526e54b7,,,261070.83999999997,261070.85
9c2aa7a6-eb40-4f68-88e0-0f91734a13de,,,11982.1,11982.12
9c3214b6-b273-46ee-be29-63c97d41a5a6,,,65499.52000000001,65499.54
9c33a3ff-d96a-462e-b5bf-e5c8fba0ede6,,,15389.990000000002,15389.98
9c40e710-a384-4b59-bf41-5ba0b72212e7,,,293249.61,293249.6
9c423fd9-3942-4cc1-801e-a86520d71f49,,,17311.58,17311.57
9c5823ee-e2e4-4ed0-8272-3c63f253e629,,,43217.09999999999,43217.11
9c5a913f-2aa8-4d54-9c0b-663aa8230624,,,1687.14,1687.16
9c6d82a7-36d7-4f1c-9189-3821b74c6c54,,,2043.4300000000003,2043.42
9c74c1e8-e3e8-496b-b328-e81b58598202,,,390.78,390.79
9c7cf27c-fed0-4ab0-963f-5a222d6d981d,,,41081.12,41081.16
9c81fea6-892e-43c5-b9a3-7f939cf10c08,,,355342.81000000006,355342.79
9c8ae1fe-23ce-4ca4-b055-be6300dba1d2,,,233839.89000000007,233839.87
9c8ced9f-027f-419e-874c-dcec6e43c1ae,,,123.35,123.36
9c8eabbc-3125-4bc9-b154-5b69b6338e45,,,4172.179999999999,4172.19
9c8fa595-dfdb-43fa-9a3d-117fe3e9644a,,,46679.66,46679.67
9ca9b75d-7edd-4a79-85f9-006071a809af,,,11988.51,11988.5
9cb6f7d7-5b09-48be-874c-5d03704ff132,,,1175.16,1175.17
9cba992f-0fa7-49bd-96d6-1fc6b4ccc5a3,,,6389.87,6389.86
9cbf1c72-6d30-46bb-bc0d-453e6b3447c9,,,6325.110000000001,6325.1
9cc55f82-b757-4770-9fb5-e68e964aff19,,,4660.11,4660.12
9cc57a4b-5bfe-4a2d-ae01-855a6288264c,,,6728.25,6728.26
9ccd5aa0-7978-44d4-a147-4b9a32191c26,,,528131.6000000001,528131.59
9ce0c334-e849-45f2-977f-48c7f896d2f5,,,92319.27,92319.26
9ce3e006-40ef-4b12-9285-5acae64e9198,,,4816.08,4816.06
9ce9b3a3-fa20-44e1-9940-c4235deecbce,,,6192.85,6192.84
9cf2a487-d8ac-482e-b60b-1efcaf118cdb,,,18359.78,18359.77
9cfbc71c-2b38-48df-bcf3-99b2238f830c,,,8366.77,8366.76
9cfc6937-0dec-4c99-b366-4d350494aab0,,,559.0400000000001,559.03
9d02ec31-4402-4370-9f59-5f24a2981b75,,,8222.960000000001,8222.95
9d075b63-3dd3-4709-8583-627bf7c7707e,,,186296.21,186296.2
9d0bdbde-7d3c-49ba-ae35-8256d1d11ffe,,,5207.29,5207.31
9d0c1559-722e-4d3e-9cbe-96d89887f698,,,451.59,451.58
9d0d8440-f1c9-4270-928b-0d7e60c8088f,,,10950.65,10950.68
9d17a2ae-3d7f-47c7-9e56-a17d63f41d1b,,,3698.15,3698.14
9d21fdfe-5782-4e71-b919-ef7f902a3321,,,851.5999999999999,851.61
9d345fc1-2505-4988-910d-d8ee0feb22b7,,,6937.41,6937.42
9d4196dc-6187-4404-b409-116d02a140f3,,,2289.8100000000004,2289.8
9d471ed6-793e-4984-840e-e08f54c7e2ce,,,43749.920000000006,43749.91
9d4bb6ad-2087-4e2e-9c58-1f0a7272e95d,,,44426.02999999999,44426.04
9d4d68e0-0f87-422b-a73b-7a525d388027,,,1201.87,1201.88
9d516802-0227-4d26-8606-f98c5481f58e,,,5143.14,5143.13
9d548c81-238f-47c8-b1ed-8358d3873f6d,,,374.37,374.39
9d6c162d-8f4c-4d3d-b60b-63434daccd5e,,,372180.4399999999,372180.45
9d6e76ff-c31a-452b-acbc-994ba3069ef4,,,245621.73,245621.75
9d703eaa-ba7b-4f91-99d6-cf3339c033aa,,,7047.17,7047.18
9d757b3b-5ae1-429a-97ce-9c30a951718f,,,1145710.3100000003,1145710.3
9d7ce678-bad9-4e74-becf-93d8bf2261cc,,,31626.039999999997,31626.05
9d808a2e-b688-4e5f-ac7d-00c0ef7d9f0e,,,706098.6000000001,706098.64
9d88ba27-ae73-4dfb-a63c-b6d5b1365131,,,76904.47,76904.49
9d89f871-b9f2-4a81-9209-a861ab156f7c,,,51467.1,51467.07
9d93cf03-ac55-4cee-bc8e-612e6986f631,,,49432.37,49432.36
9d9de3ec-7015-45e4-9008-ab778aae7a80,,,23964.320000000003,23964.31
9da35140-2472-4e7d-a695-333b93923c3b,,,5803673.599999997,5803673.44
9db2d8f4-f096-4a22-9dcb-d4c086a88909,,,1647121.8899999992,1647121.92
9dbb7160-0ad2-4b7e-bc06-45f9645a7da4,,,4847.54,4847.55
9dd334b3-e9cf-4790-bf6e-74d8c46ccf5c,,,2451.63,2451.62
9ddd25c5-0094-474a-9e27-53119146c42f,,,5431.88,5431.87
9ddf68de-ef0a-402a-b92d-bb36b55c4680,,,1706610.3100000003,1706610.35
9de0778c-468a-4787-b535-826a6722d6a3,,,24165.14,24165.15
9df7d7aa-9dea-408b-a386-4058196a419e,,,15063.28,15063.29
9dfc5e9e-e179-41d9-9ce0-378ef7d8c40f,,,1126.3,1124.97
9dfe795e-fd8d-4ef2-9b5e-6533a8281847,,,15139.719999999998,15139.73
9e000993-936f-4c02-8426-905edbe28ad5,,,5049.25,5049.26
9e10a1cc-0d50-45e9-9bfa-6fbb1803670f,,,15766.219999999998,15766.26
9e20e3d8-9a09-4bc0-9c8c-e7d869344a49,,,186325.83,186325.81
9e215eed-798e-4dbf-839b-cc0df55ff15b,,,39774.14,39774.13
9e21fc9d-96cb-4a73-890a-eb10b917fcaa,,,9763.11,9763.13
9e26c482-c12e-4006-8313-6d3f66e7e643,,,269581.93000000005,269581.95
9e2fc419-f757-4160-9541-fb90855f2b34,,,11161.989999999998,11162.0
9e37e199-6864-47f2-a1b5-efd62d89e639,,,15292.92,15292.9
9e65a186-436d-485c-9643-258e98d1613e,,,25814.19,25813.95
9e65fc92-d0c1-41e4-ae24-2a5d5267a77e,,,94897.54000000002,94897.56
9e7e5d45-79e8-4dd3-aed0-2021832fcb50,,,501258.37000000005,501258.36
9e886088-2403-47c5-88fc-7615590ef601,,,3753.84,3753.83
9e8b9c57-0122-4ad3-ae6b-e77654578a06,,,141387.46,141387.47
9e8d9138-ff60-429b-9935-87bac6b900a3,,,4820.62,4820.63
9e91deaf-6886-4ea0-b8c1-ed88e1e3df83,,,2039.84,2039.83
9e91e0c9-0d41-4e1d-8cd3-32ccef6ca4fc,,,34368.21,34368.23
9e93570d-b68f-4f26-a03f-67ac67bf1ad9,,,44927.77000000001,44927.79
9e99847a-9475-4668-a6b6-21649e4e7a18,,,1792393.9399999997,1792393.92
9ec702b3-5d32-42fa-a49f-9ec56b3aef9a,,,197858.6,197858.58
9ec7087f-85f6-479e-b939-7f0222ffe5e7,,,304075.5600000001,304075.58
9ec719c0-4e43-4456-bc24-9d1692587d56,,,3856.730000000001,3856.72
9ec7a100-f2f2-45ed-b51e-ff0a6e2f6b20,,,111.62,111.61
9ec80c3a-dfb8-4dc0-9af9-93c8f3da59f4,,,17304.499999999996,17304.48
9ec9d20c-ea02-41eb-b04d-f8231e295004,,,240960.33999999997,240960.32
9ed58987-2663-480a-8de4-e47d48fd175a,,,101460.48,101460.46
9edb44b4-d07d-4a1b-a6b4-cc7545792922,,,1105067.16,1105067.17
9eeacb0d-5297-40bf-b49b-dfd18c4d1d14,,,6470.96,6470.95
9eef01c4-38d1-4d05-9219-c59ae941feca,,,172492.8,172492.77
9ef3026e-836d-4b09-b852-051a0a39e53a,,,114776.29,114776.27
9efd6931-0371-4703-8283-4e926392e71d,,,31352.36,31352.38
9f0193c0-b3b9-4b48-bed1-ce40a7648ac2,,,9002.85,9002.87
9f062b60-2832-493f-8674-b7de5cb2f0ee,,,8649.29,8649.28
9f081cf1-2307-4970-b18f-0ffc6990c315,,,417.47,417.46
9f171dea-2ad5-42a6-9235-8a0ebe412f09,,,35679.79,35679.8
9f17a287-da9a-4af5-bc91-34fe9550c41f,,,2652.1800000000003,2652.17
9f1de143-8c75-431e-a5d3-035b0f9459d5,,,325001.67000000004,325001.69
9f250f2b-965b-41fc-9ea1-c88bb81602d9,,,153688.22,153688.21
9f2d191e-83ac-4b85-a569-b4bc0406425b,,,111394.43000000002,111394.45
9f345450-62fa-44d6-8bcd-c73200578edf,,,21831.320000000003,21831.3
9f3928c2-a5a7-43e9-8f5a-e8536c54af7b,,,44245.26,44245.25
9f59333c-86d7-4b58-82ef-1887840e3b0e,,,15175.43,15175.45
9f622617-0772-40ff-af1c-50504ad0d627,,,3016.95,3016.96
9f66ea93-0bbe-42f2-81a6-2ca4bdebdb68,,,30294.15,30305.51
9f69df5d-3bc5-4b89-8243-e500092b8a24,,,263207.89,263207.9
9f79c8a1-49fc-46b4-9ad3-bc1503b823dc,,,3031.77,3031.78
9f7a132a-fd76-4db7-a30a-7e8ae480ed3d,,,21256.4,21256.39
9f7f338d-5398-4656-a9ab-573968d07e7f,,,1075720.3299999998,1075720.31
9f82c218-f8ef-4006-9ef0-5a17bb5192dc,,,105584.15,105584.16
9f852c64-a352-4190-838c-6b3007e165c6,,,46862.0,46862.02
9f87f7fa-1bc1-4f32-96bd-982a285969e1,,,1977.61,1977.59
9f894d02-2b12-4bd7-9026-034d1ca94079,,,4549.05,4549.06
9f9ffcc5-0b99-41b2-b594-ee80e498fb49,,,7256.33,7256.34
9fa33eea-4d5b-480b-b4e5-b62c8936b850,,,2319.5599999999995,2319.54
9fa64fb5-faad-488f-8978-fdd9b0bfe9ff,,,360043.37,360043.4
9fa6d311-0df8-4c6f-8c57-67d6e25942aa,,,348031.9500000001,348031.93
9fbd2900-2267-42ee-9db5-70a99c168f98,,,57289.45,57289.44
9fc74680-5759-4f96-a5a9-aef873ea5c08,,,19326.18,19326.16
9fc9baab-db4b-41c6-b392-ed47904ea823,,,8431.48,8431.49
9fdab1c3-dd79-4e74-b76d-0a638d691d71,,,10735.98,10735.97
9fe27b15-9132-4cf5-9427-126b0b4c83f7,,,465728.05,465728.07
9fe5bfba-7237-4462-8dfd-7292ea9fe0b9,,,34721.280000000006,34721.26
9fecf2a5-66ae-49f9-9556-8a0479b14c23,,,50256.10999999999,50256.14
9ff4243f-3ab2-4d22-96ed-41267d37f263,,,8553.75,8553.74
a00845f4-5313-4f6f-8fe0-1cf45cc4ef59,,,738.3699999999999,738.38
a00e588e-3503-431a-bcf9-3d132aed8da8,,,180108.40999999997,180108.43
a013bfb8-23c4-42e6-8f38-6094c9bb2e89,,,17919.83,17919.85
a0173f9f-6a41-4f0b-a905-b8b960e6317d,,,520390.32,520390.34
a01affae-66c4-4520-809b-e808dee7cd5d,,,808791.7899999999,808791.77
a0289f07-bb1a-4bf4-996a-fcf07aad65ba,,,3034.58,3034.59
a02c91b9-4651-4156-bc56-ad0070adcc64,,,10547.8,10547.79
a02e90a2-d50c-47da-b234-f2cfc6620014,,,949601.92,949601.97
a0324762-ccf3-416f-b790-d523468c57a2,,,4060.92,4060.91
a03b3ab6-b2e8-4e1a-a435-d6c3f4a688be,,,10412.2,10418.36
a0463f99-19f6-41e2-a056-5d95e9b842ca,,,24425.12,24425.13
a0468d60-76d0-4739-bc10-74b4f734994e,,,16236.459999999995,16236.47
a0514314-ee48-4ee2-8f29-71962ec9d228,,,123156.69,123156.67
a05317bb-148e-489c-810e-8453e9117878,,,1378766.0600000008,1378766.05
a05be4a8-50f0-4f25-ba8a-629370364e48,,,24052.31,24052.29
a06981d1-a5ff-4fc0-86d1-88ea8a9015e3,,,859854.58,859854.59
a06d7661-c51e-495c-bc67-fe9ded8e6197,,,215799.43999999997,215799.46
a06e4f0a-716d-46fa-97dd-1bfdf340a669,,,3138.97,3138.99
a074e6af-b6d2-459f-ab32-ed32b68e263b,,,14718.23,14718.22
a0792010-19df-4d8f-9d2e-c571fd5528cd,,,20707.51,20707.48
a07c79bf-f6a1-4bc5-8a18-0b7e1ae07efd,,,9601.35,9601.34
a08076b4-69b8-4a59-b1e3-59b75974fbb3,,,269473.26,269473.25
a0832c64-3eb7-4967-a81a-4ed9e60bdc89,,,8831.029999999999,8831.04
a08d92cc-de89-4e99-9823-c5d876a10d58,,,9957.74,9957.75
a09c1c5d-646c-4281-a784-4d561b6d6116,,,11003.13,11003.12
a09f4d24-57d9-4152-a9d6-1ff08d78c3f6,,,139272.23000000004,139272.22
a0a40d86-7f8d-4577-868b-7f5edf871df6,,,24485.74,24485.78
a0a7ff9f-81a3-4d9d-8cc6-6256a0311c2e,,,5818.74,5818.75
a0c070fc-19f5-4913-a04f-6b0dbe08ad94,,,29822.19,29822.21
a0cee265-ecc1-4e66-98a6-d86db6c97f84,,,10316.160000000002,10316.15
a0cfc789-457b-4dc2-8fc7-ea314a8b9908,,,10414.74,10414.75
a0d5d180-b2c4-4322-b9e4-e184701b2e9e,,,390564.09,390564.13
a0f1f560-5b01-4fe2-862a-57d0d95767fd,,,235621.50999999995,235621.52
a0fb062f-85c0-459e-b882-9fb1e0051e5a,,,171553.88999999998,171553.87
a0ffe817-a355-46a9-bb81-9cfaf88ccedb,,,4422.25,4422.24
a10c7515-09f6-4366-81ca-1ff3d2749c88,,,12440.57,12440.58
a10d286b-43b9-424d-9fe2-fe51a7d6192f,,,22000.410000000003,22000.4
a11b19ae-e171-4339-b9da-c3989c376ecb,,,286131.51,286131.55
a1264b6d-e138-4f23-a9cc-4693fb7cf04d,,,2681.96,2681.95
a12e3382-7fbe-4f39-b4d5-f96abd289a40,,,65294.52000000002,65294.54
a132b681-21c6-4320-81b1-86dfece26af3,,,536247.3999999999,536247.42
a137c804-9b45-4be2-81d6-db5745f712e9,,,9106.97,9106.96
a13c57ec-472c-462f-8d62-2adf4025f69d,,,13124.16,13124.15
a15bc16f-b6f5-440a-adc8-e971d1a5a126,,,682360.4400000001,682360.43
a162d289-c0b1-4ea5-92ab-a2f0b7d2e673,,,70941.24999999999,70941.27
a1669336-8d8d-4d99-8d98-6fcea64dfcd2,,,36225.79,36225.8
a16f11a9-5569-41bc-a954-09306aa51542,,,7148.489999999999,7148.51
a171bf8a-ce4e-43f8-afc9-b0ef2721ed40,,,2596.35,2596.36
a1852953-cb34-4803-9b01-5d5873dc70aa,,,1959690.7600000005,1959690.78
a1872929-857f-45b8-ad5c-c9c77cadfaa3,,,120156.67000000004,120156.66
a198ee27-8f8e-423f-a392-3597218f0b1d,,,34739.58,34739.6
a19909c8-0066-4359-8c50-cdcb3d4d90bd,,,933442.8099999996,933442.82
a1997340-f7d6-45c8-8d57-806591c2d63f,,,4775365.18,4775365.2
a19f64e3-ce3c-4bbc-98d3-9ce23f97ac10,,,27367.679999999997,27367.69
a1a2dd8b-7e47-496b-b7fe-b4599c5eb29d,,,221813.14,221813.16
a1a32d81-e047-4221-be9a-cdf98008ac7b,,,8167.74,8167.72
a1b3cc1f-fbe3-477f-a53a-4cd40832f2c7,,,551872.04,551872.06
a1b678ef-46dc-4248-b9de-9643da5e8143,,,4531.76,4531.78
a1c5d2cd-7ef6-4332-b22f-5388c00f253a,,,911675.87,911675.89
a1c9a40e-b752-4529-a3bd-07d0b28cc836,,,97227.37999999998,97227.39
a1d2a4f5-fea0-4495-8acd-f96d9a287013,,,23711.730000000003,23711.72
a1d49593-2e6c-4375-82a4-4e303dda3a0f,,,134227.75,134227.74
a1db15a3-8be2-4feb-8fb7-52e6b9abb3d0,,,171871.93,171871.95
a1e0d51d-fdcf-4287-a553-e1b8150979c6,,,21462.550000000003,21462.57
a1e37b91-f40a-45cf-b267-55144f87b4e7,,,8110.92,8110.93
a1e7b837-72cb-4ed7-9f57-92cf23f021de,,,564313.2699999999,564313.29
a1ed33fe-5da5-48a6-8acc-a0401281a549,,,6935.860000000001,6935.85
a1efc773-af96-480c-b1c5-99c066a42060,,,9129.59,9129.58
a1f1a378-b57b-457c-a6f4-1273da296b04,,,593.8299999999999,593.84
a1f673eb-1069-4080-87d8-a001fe0bccbd,,,2085.7799999999997,2083.95
a1f74c36-acfe-4283-b3e0-0ab46564d5f4,,,5801.41,5801.42
a1f86acc-78f9-4d77-b9aa-ea21e645a880,,,104079.02,104079.01
a1f9d7f2-a9a0-4055-a2a0-7e55db573888,,,72511.35,72511.34
a1f9dc2b-fec3-4f46-a26e-eda32a8d8e12,,,63090.35,63090.36
a2021aa0-341a-477f-931c-0f88b7661960,,,106282.55000000002,106282.54
a2049845-27ef-4985-a354-1d1800c923f1,,,31008.48999999999,31008.46
a2072043-f6db-4b18-add5-627a646ba9ff,,,384078.69,384078.71
a2168e6c-3acf-4edc-bfcb-3eaf24eb3112,,,7786.38,7786.37
a219804d-af5f-46fe-ad54-8619ab7bf81c,,,3136.05,3136.03
a21d32af-c0d1-476b-a1d7-d27ad36fbee9,,,8499.26,8499.27
a2228a32-4c96-418e-96cd-20230e2cf835,,,2542915.3499999996,2542915.33
a22a3b3c-9589-4a23-b897-b3cbe7bd213e,,,57566.27,57566.28
a2303381-f051-496b-8a6b-1d8974a29de8,,,11847.22,11847.21
a2332d64-6a76-4eb4-a3a5-f2e0661d5c60,,,42336.18,42336.19
a2333a0d-c3b1-4acb-92c3-1c7b54fd21f2,,,91914.2,91914.19
a2344c8b-7288-46ef-b50b-e27c936af58b,,,598613.08,598613.09
a23937c1-31aa-4e2f-b31b-907e01a94b18,,,34445.58000000001,34445.57
a24936ba-58f3-4b31-b7c7-8bbe59cd99e2,,,9243.85,9243.86
a24e0236-e9c7-43f4-8814-4d511b7a3801,,,27435.55,27435.57
a2550f4b-d307-4035-b825-49d87d5b4813,,,3671.59,3671.58
a262a2d6-2985-45ce-a1e8-04dc6e3f7d24,,,37047.58,37047.56
a273d323-d17e-4aa6-98c9-a025792014c7,,,4926.88,4926.89
a2748eb7-b8cc-4633-b0d2-a41fa94442b6,,,3140.38,3140.37
a28510f6-6d04-405f-a4b5-8b467c19bc61,,,702563.43,702563.42
a28bdb9a-6322-419f-a29d-baf5a3c85eaa,,,56667.63,56667.61
a2933ce8-1ccf-4427-92ec-3678a00cc934,,,6585.07,6585.08
a29f0b82-e65f-4af3-824c-9e9a598b1017,,,20846.44,20846.43
a2a400a5-137f-4793-bca5-be4aa2dd0f79,,,39527.79,39527.8
a2a46240-5dd9-4df8-8b34-78b6186ada20,,,23705.06,23705.05
a2bcf27b-27d6-4758-a0b5-b1b01c35bd6d,,,6097.46,6097.44
a2bdf7e3-9f85-452f-9cce-1a1869aae750,,,122870.52999999998,122870.55
a2c07d26-d5cc-4e1b-8229-090754a9550b,,,4504.07,4504.08
a2c788db-e6a3-4e90-922c-63b93eab2ed8,,,250003.3699999999,250003.35
a2cdaf69-d0fa-4aa3-944b-e418541f8602,,,4288.12,4288.1
a2d3d16c-6c9d-4fb6-9aed-b2c1ee809653,,,82455.37000000001,82455.36
a2fdf66c-1b9e-49d6-9100-85cc852da55b,,,273854.72000000003,273854.69
a300990b-32e7-480e-bbc2-329072abd3c5,,,186032.77,186032.79
a30137c1-5c9f-42c5-8fdd-e84ef772d5bb,,,745595.5600000002,745595.54
a3083823-c772-412e-8dfb-b782e88c4e1a,,,43906.329999999994,43906.34
a3091cdd-3b61-4520-9bac-824c63e426ab,,,209660.04,209660.02
a30a21a9-9433-41e3-bd7e-b4188d078cec,,,5356.5,5356.48
a32c0fe2-9318-4456-b226-4daabdf00bda,,,35369.4,35369.39
a32d1fe6-259a-489d-8821-1618132fd09b,,,18561.05999999999,18561.08
a32f64c1-76a0-4fe7-a759-ac81b0148611,,,12690.97,12690.96
a3392ea1-995a-4c09-b81b-f146660ae515,,,248366.29999999996,248366.31
a3452406-aeb9-48be-b485-e942a36368e0,,,26470.48999999999,26470.47
a34d5102-394f-4576-b923-88309e404f8a,,,562.1800000000001,562.17
a34d5936-3f5d-4127-96e6-1432ff625a55,,,4843.07,4843.08
a354f473-5d57-41a0-bd62-82dde83dea65,,,3700420.590000003,3700420.65
